Date,Price,Open,High,Low,Vol.,Change %
"Apr 19, 2002","3,407.30","3,406.70","3,408.40","3,398.90",-,0.02%
"Apr 18, 2002","3,406.70","3,401.30","3,412.30","3,400.60",-,0.16%
"Apr 17, 2002","3,401.30","3,386.60","3,405.40","3,386.60",-,0.43%
"Apr 16, 2002","3,386.60","3,368.10","3,395.30","3,368.10",-,0.55%
"Apr 15, 2002","3,368.10","3,354.50","3,368.10","3,352.90",-,0.41%
"Apr 12, 2002","3,354.50","3,367.40","3,367.40","3,347.90",-,-0.38%
"Apr 11, 2002","3,367.40","3,377.40","3,392.80","3,361.10",-,-0.30%
"Apr 10, 2002","3,377.40","3,363.40","3,380.30","3,357.90",-,0.42%
"Apr 09, 2002","3,363.40","3,389.00","3,389.60","3,360.00",-,-0.76%
"Apr 08, 2002","3,389.00","3,390.00","3,402.30","3,381.80",-,-0.03%
"Apr 05, 2002","3,390.00","3,372.60","3,395.80","3,371.70",-,0.52%
"Apr 04, 2002","3,372.60","3,377.80","3,378.10","3,365.70",-,-0.15%
"Apr 03, 2002","3,377.80","3,387.30","3,393.30","3,377.80",-,-0.28%
"Apr 02, 2002","3,387.30","3,414.80","3,418.00","3,380.20",-,-0.81%
"Mar 28, 2002","3,414.80","3,411.50","3,414.80","3,396.00",-,0.10%
"Mar 27, 2002","3,411.50","3,384.40","3,416.50","3,384.40",-,0.80%
"Mar 26, 2002","3,384.40","3,424.70","3,424.70","3,382.10",-,-1.18%
"Mar 25, 2002","3,424.70","3,433.80","3,435.20","3,423.30",-,-0.27%
"Mar 22, 2002","3,433.80","3,436.10","3,437.50","3,429.40",-,-0.07%
"Mar 21, 2002","3,436.10","3,467.30","3,467.30","3,432.20",-,-0.90%
"Mar 20, 2002","3,467.30","3,460.30","3,474.60","3,460.10",-,0.20%
"Mar 19, 2002","3,460.30","3,453.10","3,461.50","3,447.90",-,0.21%
"Mar 18, 2002","3,453.10","3,410.50","3,456.20","3,410.50",-,1.33%
"Mar 15, 2002","3,407.70","3,451.90","3,451.90","3,407.70",-,-1.28%
"Mar 14, 2002","3,451.90","3,450.00","3,454.90","3,441.00",-,0.06%
"Mar 13, 2002","3,450.00","3,462.30","3,463.00","3,448.40",-,-0.36%
"Mar 12, 2002","3,462.30","3,476.90","3,478.20","3,460.50",-,-0.42%
"Mar 11, 2002","3,476.90","3,486.60","3,496.60","3,475.20",-,-0.24%
"Mar 08, 2002","3,485.30","3,497.60","3,499.90","3,473.60",-,-0.35%
"Mar 07, 2002","3,497.60","3,451.20","3,499.40","3,451.20",-,1.34%
"Mar 06, 2002","3,451.20","3,435.60","3,456.10","3,426.70",-,0.45%
"Mar 05, 2002","3,435.60","3,424.30","3,451.10","3,424.30",-,0.33%
"Mar 04, 2002","3,424.30","3,417.30","3,434.40","3,415.70",-,0.20%
"Mar 01, 2002","3,417.30","3,414.30","3,417.30","3,392.70",-,0.09%
"Feb 28, 2002","3,414.30","3,413.10","3,424.60","3,408.20",-,0.04%
"Feb 27, 2002","3,413.10","3,434.80","3,437.20","3,402.50",-,-0.63%
"Feb 26, 2002","3,434.80","3,422.50","3,450.20","3,422.50",-,0.36%
"Feb 25, 2002","3,422.50","3,424.60","3,440.30","3,422.50",-,0.01%
"Feb 22, 2002","3,422.10","3,434.30","3,434.30","3,412.20",-,-0.36%
"Feb 21, 2002","3,434.30","3,437.70","3,450.40","3,418.70",-,-0.10%
"Feb 20, 2002","3,437.70","3,470.40","3,470.40","3,431.80",-,-0.94%
"Feb 19, 2002","3,470.40","3,469.30","3,471.60","3,455.70",-,0.03%
"Feb 18, 2002","3,469.30","3,480.40","3,480.40","3,460.60",-,-0.32%
"Feb 15, 2002","3,480.40","3,487.00","3,491.20","3,470.00",-,-0.19%
"Feb 14, 2002","3,487.00","3,474.60","3,506.10","3,474.60",-,0.36%
"Feb 13, 2002","3,474.60","3,481.10","3,492.30","3,469.40",-,-0.19%
"Feb 12, 2002","3,481.10","3,476.50","3,496.80","3,473.10",-,0.13%
"Feb 11, 2002","3,476.50","3,450.80","3,482.90","3,450.80",-,0.76%
"Feb 08, 2002","3,450.40","3,414.50","3,450.40","3,413.00",-,1.05%
"Feb 07, 2002","3,414.50","3,424.50","3,429.30","3,406.60",-,-0.29%
"Feb 06, 2002","3,424.50","3,451.50","3,453.00","3,424.50",-,-0.78%
"Feb 05, 2002","3,451.50","3,466.10","3,466.30","3,444.70",-,-0.42%
"Feb 04, 2002","3,466.10","3,445.50","3,472.90","3,445.50",-,0.60%
"Feb 01, 2002","3,445.50","3,464.20","3,486.30","3,445.50",-,-0.54%
"Jan 31, 2002","3,464.20","3,433.50","3,468.90","3,433.50",-,0.89%
"Jan 30, 2002","3,433.50","3,452.90","3,452.90","3,429.00",-,-0.56%
"Jan 29, 2002","3,452.90","3,442.30","3,456.90","3,439.00",-,0.31%
"Jan 25, 2002","3,442.30","3,430.80","3,446.10","3,430.80",-,0.34%
"Jan 24, 2002","3,430.80","3,422.00","3,434.00","3,422.00",-,0.26%
"Jan 23, 2002","3,422.00","3,421.50","3,430.80","3,415.00",-,0.01%
"Jan 22, 2002","3,421.50","3,400.30","3,425.90","3,400.30",-,0.62%
"Jan 21, 2002","3,400.30","3,387.00","3,400.30","3,380.10",-,0.39%
"Jan 18, 2002","3,387.00","3,393.10","3,396.00","3,377.30",-,-0.18%
"Jan 17, 2002","3,393.10","3,425.80","3,425.80","3,390.60",-,-0.95%
"Jan 16, 2002","3,425.80","3,406.20","3,425.80","3,404.30",-,0.58%
"Jan 15, 2002","3,406.20","3,407.30","3,409.80","3,392.80",-,-0.03%
"Jan 14, 2002","3,407.30","3,417.60","3,419.00","3,403.00",-,-0.30%
"Jan 11, 2002","3,417.60","3,409.10","3,427.00","3,408.60",-,0.25%
"Jan 10, 2002","3,409.10","3,412.50","3,428.20","3,409.10",-,-0.10%
"Jan 09, 2002","3,412.50","3,423.00","3,423.00","3,411.00",-,-0.31%
"Jan 08, 2002","3,423.00","3,446.90","3,451.30","3,422.60",-,-0.69%
"Jan 07, 2002","3,446.90","3,435.70","3,451.50","3,435.70",-,0.33%
"Jan 04, 2002","3,435.70","3,419.60","3,437.20","3,419.60",-,0.47%
"Jan 03, 2002","3,419.60","3,445.70","3,445.70","3,415.50",-,-0.76%
"Jan 02, 2002","3,445.70","3,422.30","3,447.00","3,410.80",-,0.68%
"Dec 31, 2001","3,422.30","3,427.10","3,436.40","3,416.60",-,-0.14%
"Dec 28, 2001","3,427.10","3,417.60","3,440.60","3,417.60",-,0.28%
"Dec 27, 2001","3,417.60","3,390.10","3,424.10","3,390.10",-,0.81%
"Dec 24, 2001","3,390.10","3,374.50","3,394.30","3,374.50",-,0.46%
"Dec 21, 2001","3,374.50","3,343.90","3,379.30","3,330.90",-,0.92%
"Dec 20, 2001","3,343.90","3,324.10","3,345.70","3,321.80",-,0.60%
"Dec 19, 2001","3,324.10","3,320.50","3,337.00","3,320.50",-,0.11%
"Dec 18, 2001","3,320.50","3,289.60","3,324.70","3,289.60",-,0.94%
"Dec 17, 2001","3,289.60","3,290.80","3,309.10","3,289.60",-,-0.04%
"Dec 14, 2001","3,290.80","3,312.50","3,312.50","3,288.40",-,-0.66%
"Dec 13, 2001","3,312.50","3,322.10","3,324.50","3,304.60",-,-0.29%
"Dec 12, 2001","3,322.10","3,359.60","3,363.50","3,319.20",-,-1.12%
"Dec 11, 2001","3,359.60","3,360.70","3,360.70","3,340.80",-,-0.03%
"Dec 10, 2001","3,360.70","3,371.80","3,374.00","3,340.00",-,-0.33%
"Dec 07, 2001","3,371.80","3,352.80","3,377.30","3,348.40",-,0.57%
"Dec 06, 2001","3,352.80","3,347.80","3,381.10","3,347.80",-,0.15%
"Dec 05, 2001","3,347.80","3,324.40","3,355.00","3,324.40",-,0.70%
"Dec 04, 2001","3,324.40","3,328.80","3,338.20","3,321.80",-,-0.13%
"Dec 03, 2001","3,328.80","3,337.50","3,350.70","3,321.90",-,-0.26%
"Nov 30, 2001","3,337.40","3,329.50","3,363.70","3,329.50",-,0.24%
"Nov 29, 2001","3,329.50","3,353.20","3,353.20","3,324.30",-,-0.71%
"Nov 28, 2001","3,353.20","3,355.80","3,358.20","3,347.10",-,-0.08%
"Nov 27, 2001","3,355.80","3,348.50","3,370.50","3,348.50",-,0.22%
"Nov 26, 2001","3,348.50","3,332.90","3,360.50","3,332.40",-,0.47%
"Nov 23, 2001","3,332.90","3,324.20","3,344.60","3,323.50",-,0.26%
"Nov 22, 2001","3,324.20","3,336.30","3,336.30","3,319.90",-,-0.36%
"Nov 21, 2001","3,336.30","3,353.00","3,353.00","3,332.00",-,-0.50%
"Nov 20, 2001","3,353.00","3,331.90","3,361.70","3,331.90",-,0.63%
"Nov 19, 2001","3,331.90","3,322.50","3,331.90","3,310.20",-,0.28%
"Nov 16, 2001","3,322.50","3,344.70","3,344.70","3,322.50",-,-0.66%
"Nov 15, 2001","3,344.70","3,336.80","3,350.60","3,332.50",-,0.24%
"Nov 14, 2001","3,336.80","3,291.70","3,345.70","3,291.70",-,1.37%
"Nov 13, 2001","3,291.70","3,305.40","3,305.40","3,278.90",-,-0.41%
"Nov 12, 2001","3,305.40","3,286.00","3,307.20","3,282.50",-,0.59%
"Nov 09, 2001","3,286.00","3,269.40","3,288.00","3,269.40",-,0.51%
"Nov 08, 2001","3,269.40","3,252.60","3,290.20","3,249.70",-,0.52%
"Nov 07, 2001","3,252.60","3,285.10","3,289.50","3,252.60",-,-0.99%
"Nov 06, 2001","3,285.10","3,225.80","3,285.10","3,225.80",-,1.84%
"Nov 05, 2001","3,225.80","3,239.90","3,253.40","3,222.40",-,-0.44%
"Nov 02, 2001","3,239.90","3,248.80","3,268.40","3,232.30",-,-0.27%
"Nov 01, 2001","3,248.80","3,249.60","3,258.10","3,245.30",-,-0.02%
"Oct 31, 2001","3,249.60","3,252.80","3,252.80","3,228.90",-,-0.10%
"Oct 30, 2001","3,252.80","3,256.20","3,256.20","3,232.10",-,-0.10%
"Oct 29, 2001","3,256.20","3,276.20","3,284.10","3,256.20",-,-0.61%
"Oct 26, 2001","3,276.20","3,254.70","3,285.90","3,254.70",-,0.66%
"Oct 25, 2001","3,254.70","3,246.00","3,258.60","3,241.60",-,0.27%
"Oct 24, 2001","3,246.00","3,213.30","3,251.10","3,202.80",-,1.02%
"Oct 23, 2001","3,213.30","3,180.00","3,218.00","3,180.00",-,1.05%
"Oct 22, 2001","3,180.00","3,175.40","3,185.80","3,172.50",-,0.14%
"Oct 19, 2001","3,175.40","3,199.60","3,199.60","3,172.40",-,-0.76%
"Oct 18, 2001","3,199.60","3,237.90","3,237.90","3,183.10",-,-1.18%
"Oct 17, 2001","3,237.90","3,210.70","3,237.90","3,209.30",-,0.85%
"Oct 16, 2001","3,210.70","3,199.00","3,221.60","3,199.00",-,0.37%
"Oct 15, 2001","3,199.00","3,225.10","3,225.10","3,185.90",-,-0.81%
"Oct 12, 2001","3,225.10","3,199.20","3,244.20","3,199.20",-,0.81%
"Oct 11, 2001","3,199.20","3,137.00","3,205.80","3,137.00",-,1.98%
"Oct 10, 2001","3,137.00","3,153.00","3,153.00","3,128.90",-,-0.51%
"Oct 09, 2001","3,153.00","3,139.90","3,154.40","3,133.90",-,0.42%
"Oct 08, 2001","3,139.90","3,179.10","3,179.10","3,128.20",-,-1.23%
"Oct 05, 2001","3,179.10","3,130.90","3,179.70","3,129.60",-,1.54%
"Oct 04, 2001","3,130.90","3,126.20","3,150.50","3,117.30",-,0.15%
"Oct 03, 2001","3,126.20","3,140.80","3,161.20","3,117.50",-,-0.46%
"Oct 02, 2001","3,140.80","3,098.90","3,140.80","3,077.60",-,1.35%
"Oct 01, 2001","3,098.90","3,049.50","3,098.90","3,049.50",-,1.62%
"Sep 28, 2001","3,049.50","3,000.70","3,062.40","3,000.70",-,1.63%
"Sep 27, 2001","3,000.70","2,991.00","3,007.60","2,974.40",-,0.32%
"Sep 26, 2001","2,991.00","2,962.70","2,997.00","2,960.70",-,0.96%
"Sep 25, 2001","2,962.70","2,924.60","2,976.30","2,924.60",-,1.30%
"Sep 24, 2001","2,924.60","2,941.90","2,941.90","2,882.80",-,-0.59%
"Sep 21, 2001","2,941.90","2,983.30","2,983.30","2,897.20",-,-1.38%
"Sep 20, 2001","2,983.00","3,034.90","3,034.90","2,960.70",-,-1.71%
"Sep 19, 2001","3,034.90","3,010.10","3,034.90","2,986.70",-,0.82%
"Sep 18, 2001","3,010.10","2,955.30","3,044.00","2,955.30",-,1.85%
"Sep 17, 2001","2,955.30","3,100.80","3,100.80","2,942.00",-,-4.69%
"Sep 14, 2001","3,100.80","3,126.40","3,130.50","3,074.00",-,-0.82%
"Sep 13, 2001","3,126.40","3,108.50","3,170.10","3,108.50",-,0.58%
"Sep 12, 2001","3,108.50","3,242.00","3,242.00","3,090.20",-,-4.12%
"Sep 11, 2001","3,242.00","3,242.60","3,256.60","3,240.90",-,-0.02%
"Sep 10, 2001","3,242.60","3,234.30","3,244.80","3,200.50",-,0.26%
"Sep 07, 2001","3,234.30","3,264.30","3,264.30","3,220.00",-,-0.92%
"Sep 06, 2001","3,264.30","3,288.30","3,288.30","3,257.00",-,-0.73%
"Sep 05, 2001","3,288.30","3,286.40","3,295.00","3,264.20",-,0.06%
"Sep 04, 2001","3,286.40","3,272.30","3,286.40","3,264.10",-,0.43%
"Sep 03, 2001","3,272.30","3,275.60","3,276.80","3,254.70",-,-0.10%
"Aug 31, 2001","3,275.60","3,323.90","3,323.90","3,275.60",-,-1.45%
"Aug 30, 2001","3,323.90","3,349.20","3,349.20","3,316.20",-,-0.76%
"Aug 29, 2001","3,349.20","3,372.10","3,372.10","3,349.20",-,-0.68%
"Aug 28, 2001","3,372.10","3,369.30","3,378.60","3,357.40",-,0.08%
"Aug 27, 2001","3,369.30","3,348.00","3,381.40","3,346.60",-,0.64%
"Aug 24, 2001","3,348.00","3,320.70","3,351.00","3,320.70",-,0.82%
"Aug 23, 2001","3,320.70","3,311.00","3,324.50","3,310.10",-,0.29%
"Aug 22, 2001","3,311.00","3,319.00","3,319.00","3,287.90",-,-0.24%
"Aug 21, 2001","3,319.00","3,290.50","3,319.00","3,290.10",-,0.87%
"Aug 20, 2001","3,290.50","3,330.40","3,330.40","3,281.10",-,-1.20%
"Aug 17, 2001","3,330.40","3,328.60","3,340.10","3,325.70",-,0.05%
"Aug 16, 2001","3,328.60","3,364.30","3,364.30","3,327.70",-,-1.06%
"Aug 15, 2001","3,364.30","3,371.90","3,388.60","3,361.90",-,-0.23%
"Aug 14, 2001","3,371.90","3,383.90","3,388.10","3,371.90",-,-0.35%
"Aug 13, 2001","3,383.90","3,401.30","3,406.60","3,383.50",-,-0.51%
"Aug 10, 2001","3,401.30","3,416.80","3,416.80","3,401.30",-,-0.45%
"Aug 09, 2001","3,416.80","3,402.60","3,424.80","3,381.30",-,0.42%
"Aug 08, 2001","3,402.60","3,407.00","3,419.70","3,392.60",-,-0.13%
"Aug 07, 2001","3,407.00","3,406.70","3,407.00","3,387.20",-,0.01%
"Aug 06, 2001","3,406.70","3,405.10","3,411.20","3,384.00",-,0.05%
"Aug 03, 2001","3,405.10","3,404.10","3,410.20","3,386.80",-,0.03%
"Aug 02, 2001","3,404.10","3,374.50","3,418.90","3,374.50",-,0.88%
"Aug 01, 2001","3,374.50","3,324.50","3,374.50","3,324.50",-,1.50%
"Jul 31, 2001","3,324.50","3,316.60","3,329.70","3,311.20",-,0.24%
"Jul 30, 2001","3,316.60","3,292.00","3,321.10","3,292.00",-,0.75%
"Jul 27, 2001","3,292.00","3,283.40","3,306.10","3,283.40",-,0.26%
"Jul 26, 2001","3,283.40","3,319.20","3,320.10","3,283.40",-,-1.08%
"Jul 25, 2001","3,319.20","3,352.60","3,352.60","3,314.00",-,-1.00%
"Jul 24, 2001","3,352.60","3,373.00","3,373.10","3,347.90",-,-0.60%
"Jul 23, 2001","3,373.00","3,380.70","3,389.20","3,369.70",-,-0.23%
"Jul 20, 2001","3,380.70","3,394.40","3,394.80","3,380.60",-,-0.40%
"Jul 19, 2001","3,394.40","3,393.90","3,400.50","3,389.00",-,0.01%
"Jul 18, 2001","3,393.90","3,402.70","3,418.60","3,393.90",-,-0.26%
"Jul 17, 2001","3,402.70","3,421.20","3,421.20","3,401.70",-,-0.54%
"Jul 16, 2001","3,421.20","3,396.50","3,423.10","3,396.50",-,0.73%
"Jul 13, 2001","3,396.50","3,392.60","3,410.20","3,392.60",-,0.11%
"Jul 12, 2001","3,392.60","3,378.00","3,394.70","3,369.00",-,0.43%
"Jul 11, 2001","3,378.00","3,356.70","3,383.70","3,349.10",-,0.63%
"Jul 10, 2001","3,356.70","3,342.00","3,358.70","3,331.40",-,0.44%
"Jul 09, 2001","3,342.00","3,353.90","3,353.90","3,317.40",-,-0.35%
"Jul 06, 2001","3,353.90","3,377.80","3,377.80","3,345.20",-,-0.71%
"Jul 05, 2001","3,377.80","3,429.70","3,429.70","3,374.10",-,-1.51%
"Jul 04, 2001","3,429.70","3,450.00","3,452.40","3,420.60",-,-0.59%
"Jul 03, 2001","3,450.00","3,438.40","3,457.20","3,438.40",-,0.34%
"Jul 02, 2001","3,438.40","3,490.30","3,490.30","3,429.80",-,-1.49%
"Jun 29, 2001","3,490.30","3,420.50","3,490.30","3,420.50",-,2.04%
"Jun 28, 2001","3,420.50","3,409.80","3,428.10","3,409.80",-,0.31%
"Jun 27, 2001","3,409.80","3,434.20","3,434.20","3,408.60",-,-0.71%
"Jun 26, 2001","3,434.20","3,418.70","3,434.20","3,409.50",-,0.45%
"Jun 25, 2001","3,418.70","3,428.30","3,428.30","3,409.00",-,-0.28%
"Jun 22, 2001","3,428.30","3,410.80","3,434.20","3,407.40",-,0.52%
"Jun 21, 2001","3,410.50","3,412.90","3,426.40","3,405.70",-,-0.07%
"Jun 20, 2001","3,412.80","3,385.40","3,419.80","3,385.40",-,0.81%
"Jun 19, 2001","3,385.40","3,385.00","3,403.30","3,385.00",-,0.01%
"Jun 18, 2001","3,385.00","3,415.70","3,415.70","3,385.00",-,-0.90%
"Jun 15, 2001","3,415.70","3,411.90","3,415.70","3,387.80",-,0.16%
"Jun 14, 2001","3,410.30","3,389.60","3,412.00","3,379.90",-,0.61%
"Jun 13, 2001","3,389.60","3,401.80","3,401.80","3,379.10",-,-0.36%
"Jun 12, 2001","3,401.80","3,434.40","3,434.40","3,392.10",-,-0.95%
"Jun 08, 2001","3,434.40","3,436.60","3,437.40","3,421.00",-,-0.06%
"Jun 07, 2001","3,436.60","3,423.30","3,436.60","3,402.70",-,0.39%
"Jun 06, 2001","3,423.30","3,422.20","3,442.00","3,419.90",-,0.03%
"Jun 05, 2001","3,422.20","3,426.70","3,436.10","3,410.80",-,-0.13%
"Jun 04, 2001","3,426.70","3,391.50","3,427.40","3,390.40",-,1.04%
"Jun 01, 2001","3,391.50","3,379.10","3,401.20","3,378.10",-,0.37%
"May 31, 2001","3,379.10","3,401.50","3,401.50","3,375.20",-,-0.61%
"May 30, 2001","3,399.80","3,411.10","3,411.10","3,396.40",-,-0.33%
"May 29, 2001","3,411.10","3,420.10","3,423.90","3,403.90",-,-0.26%
"May 28, 2001","3,420.10","3,426.10","3,429.00","3,409.60",-,-0.18%
"May 25, 2001","3,426.10","3,416.00","3,431.60","3,413.20",-,0.30%
"May 24, 2001","3,416.00","3,426.70","3,426.70","3,407.50",-,-0.31%
"May 23, 2001","3,426.70","3,436.50","3,444.30","3,419.20",-,-0.29%
"May 22, 2001","3,436.50","3,435.30","3,443.00","3,430.80",-,0.03%
"May 21, 2001","3,435.30","3,404.10","3,441.00","3,404.10",-,0.92%
"May 18, 2001","3,404.10","3,410.00","3,422.40","3,398.50",-,-0.17%
"May 17, 2001","3,410.00","3,380.10","3,423.60","3,380.10",-,0.88%
"May 16, 2001","3,380.10","3,390.20","3,392.30","3,372.50",-,-0.30%
"May 15, 2001","3,390.20","3,382.20","3,390.20","3,368.00",-,0.24%
"May 14, 2001","3,382.20","3,389.00","3,390.40","3,358.20",-,-0.20%
"May 11, 2001","3,389.00","3,386.50","3,392.10","3,375.00",-,0.07%
"May 10, 2001","3,386.50","3,346.10","3,386.70","3,345.30",-,1.21%
"May 09, 2001","3,346.10","3,338.90","3,348.80","3,327.90",-,0.22%
"May 08, 2001","3,338.90","3,354.80","3,357.00","3,338.20",-,-0.47%
"May 07, 2001","3,354.80","3,340.50","3,360.20","3,340.50",-,0.43%
"May 04, 2001","3,340.50","3,350.00","3,350.00","3,327.30",-,-0.28%
"May 03, 2001","3,350.00","3,330.60","3,353.60","3,322.10",-,0.58%
"May 02, 2001","3,330.60","3,328.70","3,357.40","3,328.70",-,0.06%
"May 01, 2001","3,328.70","3,329.40","3,334.40","3,324.90",-,-0.02%
"Apr 30, 2001","3,329.40","3,293.90","3,329.40","3,293.90",-,1.08%
"Apr 27, 2001","3,293.90","3,312.00","3,312.70","3,293.70",-,-0.55%
"Apr 26, 2001","3,312.00","3,301.00","3,312.70","3,298.20",-,0.33%
"Apr 24, 2001","3,301.00","3,300.60","3,305.40","3,286.30",-,0.01%
"Apr 23, 2001","3,300.60","3,303.50","3,308.00","3,289.20",-,-0.09%
"Apr 20, 2001","3,303.50","3,324.20","3,326.50","3,302.00",-,-0.62%
"Apr 19, 2001","3,324.20","3,278.20","3,333.70","3,278.20",-,1.40%
"Apr 18, 2001","3,278.20","3,258.70","3,282.40","3,258.70",-,0.60%
"Apr 17, 2001","3,258.70","3,276.80","3,277.90","3,257.10",-,-0.55%
"Apr 12, 2001","3,276.80","3,259.60","3,282.40","3,251.60",-,0.53%
"Apr 11, 2001","3,259.60","3,228.50","3,270.90","3,228.50",-,0.96%
"Apr 10, 2001","3,228.50","3,215.70","3,233.60","3,215.70",-,0.40%
"Apr 09, 2001","3,215.70","3,233.20","3,233.20","3,211.30",-,-0.54%
"Apr 06, 2001","3,233.20","3,220.50","3,265.40","3,220.50",-,0.39%
"Apr 05, 2001","3,220.50","3,194.30","3,227.60","3,192.80",-,0.82%
"Apr 04, 2001","3,194.30","3,192.30","3,194.30","3,168.60",-,0.06%
"Apr 03, 2001","3,192.30","3,194.60","3,201.80","3,183.70",-,-0.07%
"Apr 02, 2001","3,194.60","3,147.20","3,202.10","3,147.20",-,1.51%
"Mar 30, 2001","3,147.20","3,177.90","3,177.90","3,147.20",-,-0.97%
"Mar 29, 2001","3,177.90","3,179.60","3,187.00","3,152.20",-,-0.05%
"Mar 28, 2001","3,179.60","3,170.40","3,194.20","3,168.40",-,0.29%
"Mar 27, 2001","3,170.40","3,165.10","3,185.10","3,162.40",-,0.17%
"Mar 26, 2001","3,165.10","3,145.30","3,171.80","3,145.10",-,0.63%
"Mar 23, 2001","3,145.30","3,188.80","3,188.80","3,138.40",-,-1.36%
"Mar 22, 2001","3,188.80","3,225.30","3,225.30","3,175.90",-,-1.13%
"Mar 21, 2001","3,225.30","3,229.30","3,229.70","3,195.20",-,-0.12%
"Mar 20, 2001","3,229.30","3,216.00","3,233.90","3,210.60",-,0.41%
"Mar 19, 2001","3,216.00","3,252.40","3,252.40","3,212.00",-,-1.12%
"Mar 16, 2001","3,252.40","3,242.90","3,258.40","3,242.80",-,0.29%
"Mar 15, 2001","3,242.90","3,263.90","3,263.90","3,204.10",-,-0.64%
"Mar 14, 2001","3,263.90","3,264.70","3,272.60","3,262.60",-,-0.02%
"Mar 13, 2001","3,264.70","3,320.70","3,320.70","3,250.60",-,-1.69%
"Mar 12, 2001","3,320.70","3,331.30","3,331.30","3,297.00",-,-0.32%
"Mar 09, 2001","3,331.30","3,343.50","3,343.50","3,322.00",-,-0.36%
"Mar 08, 2001","3,343.50","3,362.00","3,370.20","3,342.50",-,-0.55%
"Mar 07, 2001","3,362.00","3,333.40","3,362.00","3,327.10",-,0.86%
"Mar 06, 2001","3,333.40","3,342.90","3,342.90","3,327.40",-,-0.28%
"Mar 05, 2001","3,342.90","3,333.40","3,348.00","3,327.90",-,0.28%
"Mar 02, 2001","3,333.40","3,350.10","3,350.60","3,321.00",-,-0.50%
"Mar 01, 2001","3,350.10","3,326.50","3,350.10","3,308.70",-,0.71%
"Feb 28, 2001","3,326.50","3,302.40","3,331.50","3,283.80",-,0.73%
"Feb 27, 2001","3,302.40","3,301.60","3,317.30","3,300.00",-,0.02%
"Feb 26, 2001","3,301.60","3,292.00","3,306.70","3,285.70",-,0.29%
"Feb 23, 2001","3,292.00","3,292.60","3,299.60","3,284.40",-,-0.02%
"Feb 22, 2001","3,292.60","3,314.70","3,314.70","3,278.80",-,-0.67%
"Feb 21, 2001","3,314.70","3,302.60","3,314.70","3,289.20",-,0.37%
"Feb 20, 2001","3,302.60","3,291.40","3,311.80","3,289.40",-,0.34%
"Feb 19, 2001","3,291.40","3,320.10","3,320.10","3,280.90",-,-0.86%
"Feb 16, 2001","3,320.10","3,325.70","3,336.70","3,317.60",-,-0.17%
"Feb 15, 2001","3,325.70","3,350.10","3,350.60","3,316.60",-,-0.73%
"Feb 14, 2001","3,350.10","3,341.10","3,352.60","3,338.20",-,0.27%
"Feb 13, 2001","3,341.10","3,330.30","3,354.40","3,330.30",-,0.32%
"Feb 12, 2001","3,330.30","3,312.40","3,335.80","3,300.60",-,0.54%
"Feb 09, 2001","3,312.40","3,329.40","3,329.50","3,300.80",-,-0.51%
"Feb 08, 2001","3,329.40","3,312.10","3,331.50","3,312.10",-,0.52%
"Feb 07, 2001","3,312.10","3,325.30","3,326.20","3,309.50",-,-0.40%
"Feb 06, 2001","3,325.30","3,312.80","3,334.70","3,312.80",-,0.38%
"Feb 05, 2001","3,312.80","3,355.30","3,355.30","3,309.30",-,-1.27%
"Feb 02, 2001","3,355.30","3,364.30","3,364.30","3,348.60",-,-0.27%
"Feb 01, 2001","3,364.30","3,341.70","3,364.30","3,331.50",-,0.68%
"Jan 31, 2001","3,341.70","3,334.90","3,347.70","3,334.90",-,0.20%
"Jan 30, 2001","3,334.90","3,317.20","3,340.40","3,317.10",-,0.53%
"Jan 29, 2001","3,317.20","3,321.40","3,324.70","3,300.90",-,-0.13%
"Jan 25, 2001","3,321.40","3,297.20","3,327.30","3,297.20",-,0.73%
"Jan 24, 2001","3,297.20","3,288.60","3,298.80","3,284.60",-,0.26%
"Jan 23, 2001","3,288.60","3,319.70","3,320.00","3,285.90",-,-0.94%
"Jan 22, 2001","3,319.70","3,311.60","3,325.90","3,306.40",-,0.24%
"Jan 19, 2001","3,311.60","3,289.90","3,318.60","3,289.90",-,0.66%
"Jan 18, 2001","3,289.90","3,253.70","3,302.70","3,253.30",-,1.11%
"Jan 17, 2001","3,253.70","3,239.40","3,253.70","3,232.80",-,0.44%
"Jan 16, 2001","3,239.40","3,250.90","3,250.90","3,239.20",-,-0.35%
"Jan 15, 2001","3,250.90","3,243.20","3,255.00","3,240.20",-,0.24%
"Jan 12, 2001","3,243.20","3,225.60","3,251.10","3,225.60",-,0.55%
"Jan 11, 2001","3,225.60","3,239.20","3,239.20","3,222.70",-,-0.42%
"Jan 10, 2001","3,239.20","3,244.90","3,247.00","3,228.20",-,-0.18%
"Jan 09, 2001","3,244.90","3,264.30","3,264.60","3,238.20",-,-0.59%
"Jan 08, 2001","3,264.30","3,300.40","3,300.40","3,254.60",-,-1.09%
"Jan 05, 2001","3,300.40","3,293.80","3,308.50","3,283.70",-,0.20%
"Jan 04, 2001","3,293.80","3,235.70","3,294.60","3,235.70",-,1.80%
"Jan 03, 2001","3,235.70","3,261.10","3,261.10","3,225.00",-,-0.78%
"Jan 02, 2001","3,261.10","3,206.20","3,261.10","3,206.20",-,1.71%
"Dec 29, 2000","3,206.20","3,236.20","3,279.80","3,206.20",-,-0.93%
"Dec 28, 2000","3,236.20","3,228.60","3,238.00","3,219.30",-,0.24%
